prodcode	dmdcode	therapyevents	gemscriptcode	productname	drugsubstancename	substancestrength	formulation	routeofadministration	bnfcode	bnfheader	databasebuild
56097	19722411000001106	6543	38784020	Atorvastatin 10mg chewable tablets sugar free	Atorvastatin calcium trihydrate	10mg	Chewable tablet	Oral	02120400	Statins	August 2013
29213	888111000001104	16	83750020	Bezagen XL 400mg tablets (Viatris UK Healthcare Ltd)	Bezafibrate	400mg	Modified-release tablet	Oral	02120300	Fibrates	February 2009
84907	39832311000001101	3458	99281021	Rosuvastatin 10mg capsules	Rosuvastatin calcium	10mg	Capsule	Oral	02120400	Statins	October 2021
57117	21779811000001108	0	47030020	Atorvastatin 80mg tablets (Waymade Healthcare Plc)	Atorvastatin calcium trihydrate	80mg	Tablet	Oral	02120400	Statins	September 2013
33944	9526011000001100	1	71743020	Bezafibrate 200mg tablets (Teva UK Ltd)	Bezafibrate	200mg	Tablet	Oral	02120300	Fibrates	February 2009
52398	20492311000001102	0	41327020	Atorvastatin 40mg tablets (A A H Pharmaceuticals Ltd)	Atorvastatin calcium trihydrate	40mg	Tablet	Oral	02120400	Statins	January 2013
34535	4463811000001100	37	66039020	Simvastatin 10mg tablets (Viatris UK Healthcare Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	February 2009
1212	4090511000001101	18314	68873020	Colestipol 5g granules sachets sugar free	Colestipol hydrochloride	5gram	Granules	Oral	02120100	Bile Acid Sequestrants - Lipid-Regulating Products	February 2009
6120	4495611000001102	128736	76976020	Ezetrol 10mg tablets (Organon Pharma (UK) Ltd)	Ezetimibe	10mg	Tablet	Oral	02120200	Ezetimibe	February 2009
87635	40575311000001106	0	01871022	Rosuvastatin 5mg capsules (Alliance Healthcare (Distribution) Ltd)	Rosuvastatin calcium	5mg	Capsule	Oral	02120400	Statins	February 2023
69093	20573911000001108	14	41890020	Atorvastatin 80mg tablets (Wockhardt UK Ltd)	Atorvastatin calcium trihydrate	80mg	Tablet	Oral	02120400	Statins	April 2017
32909	4579211000001101	220	65854020	Simvastatin 80mg tablets (A A H Pharmaceuticals Ltd)	Simvastatin	80mg	Tablet	Oral	02120400	Statins	February 2009
46878	9804311000001100	158	71629020	Simvastatin 40mg tablets (Almus Pharmaceuticals Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	March 2012
67829	7998011000001108	0	68340020	Pravastatin 20mg tablets (Sandoz Ltd)	Pravastatin sodium	20mg	Tablet	Oral	02120400	Statins	October 2016
82516	5383411000001100	65	02545020	Lipostat 20mg tablets (Waymade Healthcare Plc)	Pravastatin sodium	20mg	Tablet	Oral	02120400	Statins	January 2021
55727	20482711000001104	106	41337020	Atorvastatin 10mg tablets (Accord Healthcare Ltd)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	June 2013
82406	20505911000001101	0	41335020	Fenofibrate micronised 160mg tablets (Alliance Healthcare (Distribution) Ltd)	Fenofibrate micronised	160mg	Tablet	Oral	02120300	Fibrates	January 2021
68048	22201711000001103	0	14785021	Atorvastatin 20mg tablets (Phoenix Healthcare Distribution Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	October 2016
34502	4579011000001106	245	65851020	Simvastatin 40mg tablets (A A H Pharmaceuticals Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	February 2009
62137	21899611000001100	0	47201020	Simvastatin 40mg tablets (Waymade Healthcare Plc)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	January 2015
53340	16451611000001102	0	02519020	Zocor 40mg tablets (Lexon (UK) Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	January 2013
77357	5430911000001100	746	02498020	Zocor 20mg tablets (Waymade Healthcare Plc)	Simvastatin	20mg	Tablet	Oral	02120400	Statins	August 2019
50670	19197811000001107	17	02524020	Simvastatin 40mg tablets (Milpharm Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	January 2013
77470	18210411000001105	97	02493020	Zocor 10mg tablets (Necessity Supplies Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	August 2019
19938	158115001000027108	240	69074020	Colestipol with aspartame granules	Colestipol Hydrochloride		Granules	Oral	02120100	Bile Acid Sequestrants - Lipid-Regulating Products	February 2009
67745	10733011000001107	0	73830020	Simvastatin 10mg tablets (Zentiva Pharma UK Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	October 2016
54985	13894411000001106	60	35160020	Simvastatin 40mg/5ml oral suspension	Simvastatin	8mg/1ml	Oral suspension	Oral	02120400	Statins	May 2013
15252	4171311000001101	18059	76624020	Crestor 20mg tablets (AstraZeneca UK Ltd)	Rosuvastatin calcium	20mg	Tablet	Oral	02120400	Statins	February 2009
7347	4171011000001104	85324	76621020	Crestor 10mg tablets (AstraZeneca UK Ltd)	Rosuvastatin calcium	10mg	Tablet	Oral	02120400	Statins	February 2009
54240	15172411000001109	54	02517020	Simvastatin 40mg tablets (Sigma Pharmaceuticals Plc)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	March 2013
71016	19713211000001105	0	38516020	Ciprofibrate 100mg tablets (DE Pharmaceuticals)	Ciprofibrate	100mg	Tablet	Oral	02120300	Fibrates	December 2017
58418	20492611000001107	5	41289020	Atorvastatin 80mg tablets (A A H Pharmaceuticals Ltd)	Atorvastatin calcium trihydrate	80mg	Tablet	Oral	02120400	Statins	December 2013
59776	20497611000001105	184	41291020	Atorvastatin 80mg tablets (Aspire Pharma Ltd)	Atorvastatin calcium trihydrate	80mg	Tablet	Oral	02120400	Statins	May 2014
29328	527311000001109	23	61271020	Bezafibrate 200mg tablets (A A H Pharmaceuticals Ltd)	Bezafibrate	200mg	Tablet	Oral	02120300	Fibrates	February 2009
85141	32394611000001102	7	62257021	Atorvastatin 10mg tablets (Kent Pharma (UK) Ltd)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	December 2021
80312	35034411000001109	0	79179021	Rosuvastatin 10mg tablets (Accord Healthcare Ltd)	Rosuvastatin calcium	10mg	Tablet	Oral	02120400	Statins	April 2020
73383	16238111000001104	7	77029020	Fluvastatin 40mg capsules (Actavis UK Ltd)	Fluvastatin sodium	40mg	Capsule	Oral	02120400	Statins	October 2018
7552	414177002	24319	89242020	Simvastatin 20mg / Ezetimibe 10mg tablets	Simvastatin/Ezetimibe	20mg + 10mg	Tablet	Oral	02120200/02120400	Ezetimibe/Statins	February 2009
34560	134055001000027102	302	65668020	Simvastatin 10mg Tablet (Ratiopharm UK Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	February 2009
72092	21979611000001103	0	47198020	Fenofibrate micronised 160mg tablets (Waymade Healthcare Plc)	Fenofibrate micronised	160mg	Tablet	Oral	02120300	Fibrates	May 2018
14037	319978009	6914	67932020	Eicosapentaenoic acid 170mg / Docosahexaenoic acid 115mg capsules	Docosahexaenoic acid/Eicosapentaenoic acid	115mg + 170mg	Capsule	Oral	02120600	Omega-3 Fatty Acid Compounds	February 2009
82512	16564011000001108	48	10715020	Niaspan 750mg modified-release tablets (Mawdsley-Brooks & Company Ltd)	Nicotinic acid	750mg	Modified-release tablet	Oral	02120500	Nicotinic Acid Group	January 2021
1214	66525001000027108	204491	56378020	Bezalip 400mg Tablet (Roche Products Ltd)	Bezafibrate	400mg	Modified-release tablet	Oral	02120300	Fibrates	February 2009
46956	10414411000001102	12	66069020	Simvastatin 80mg tablets (Arrow Generics Ltd)	Simvastatin	80mg	Tablet	Oral	02120400	Statins	March 2012
51359	20569511000001105	0	41913020	Atorvastatin 20mg tablets (Arrow Generics Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	January 2013
72164	34961811000001104	0	78966021	Atorvastatin 20mg tablets (Bristol Laboratories Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	May 2018
84669	8755001000027109	2	49100020	Nicotinic acid 50mg Tablet (Approved Prescription Services Ltd)	Nicotinic acid	50mg	Tablet	Oral	02120500	Nicotinic Acid Group	October 2021
17614	880511000001105	505	84417020	Zimbacol XL 400mg tablets (Archimedes Pharma UK Ltd)	Bezafibrate	400mg	Modified-release tablet	Oral	02120300	Fibrates	February 2009
18442	201215001000027108	1554	76531020	Lipobay 400microgram Tablet (Bayer Plc)	Cerivastatin sodium	400microgram	Tablet	Oral	02120400	Statins	February 2009
64868	29772511000001108	0	52201021	Atorvastatin 40mg tablets (Sigma Pharmaceuticals Plc)	Atorvastatin calcium trihydrate	40mg	Tablet	Oral	02120400	Statins	December 2015
11976	4993311000001109	7221	87153020	Niaspan 500mg modified-release tablets (Abbott Laboratories Ltd)	Nicotinic acid	500mg	Modified-release tablet	Oral	02120500	Nicotinic Acid Group	February 2009
59508	18465411000001103	0	02554020	Pravastatin 20mg tablets (Accord Healthcare Ltd)	Pravastatin sodium	20mg	Tablet	Oral	02120400	Statins	April 2014
34545	134145001000027108	5560	65677020	Simvastatin 40mg Tablet (Ratiopharm UK Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	February 2009
85695	5451011000001107	1	02614020	Atorvastatin 20mg tablets (Dowelhurst Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	February 2022
78284	30841911000001106	48	60216021	Praluent 150mg/1ml solution for injection pre-filled pens (Sanofi)	Alirocumab	150mg/1ml	Solution for injection	Subcutaneous	02120700	Other Lipid-Regulating Products	November 2019
48867	4574811000001104	0	02512020	Simvastatin 40mg tablets (Alliance Healthcare (Distribution) Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	January 2013
57137	9806311000001106	0	70090020	Pravastatin 10mg tablets (Almus Pharmaceuticals Ltd)	Pravastatin sodium	10mg	Tablet	Oral	02120400	Statins	September 2013
48097	7943611000001104	253	68278020	Pravastatin 40mg tablets (Teva UK Ltd)	Pravastatin sodium	40mg	Tablet	Oral	02120400	Statins	December 2012
6024	4339911000001106	232252	76856020	Eicosapentaenoic acid 460mg / Docosahexaenoic acid 380mg capsules	Eicosapentaenoic acid/Docosahexaenoic acid	460mg + 380mg	Capsule	Oral	02120600	Omega-3 Fatty Acid Compounds	February 2009
34481	4466211000001108	111	65920020	Simvastatin 10mg tablets (IVAX Pharmaceuticals UK Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	February 2009
56564	22047511000001102	6	47180020	Atorvastatin 20mg tablets (Almus Pharmaceuticals Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	August 2013
68785	33556411000001105	0	70625021	Atorvastatin 10mg tablets (Viatris UK Healthcare Ltd)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	February 2017
83487	16631811000001102	0	77210020	Fluvastatin 40mg capsules (Viatris UK Healthcare Ltd)	Fluvastatin sodium	40mg	Capsule	Oral	02120400	Statins	April 2021
5564	157065001000027105	5939	68877020	Colestid Orange sachets (Pharmacia Ltd)	Colestipol Hydrochloride		Orange Sachets	Oral	02120100	Bile Acid Sequestrants - Lipid-Regulating Products	February 2009
68467	32394811000001103	0	62258021	Atorvastatin 20mg tablets (Kent Pharma (UK) Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	December 2016
71014	11580111000001101	0	10675020	Rosuvastatin 20mg tablets (Waymade Healthcare Plc)	Rosuvastatin calcium	20mg	Tablet	Oral	02120400	Statins	December 2017
34879	136385001000027102	23	65952020	Simvastatin 40mg Tablet (Niche Generics Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	February 2009
6572	4334511000001103	493129	82855020	Omacor capsules (Viatris UK Healthcare Ltd)	Eicosapentaenoic acid/Docosahexaenoic acid	460mg + 380mg	Capsule	Oral	02120600	Omega-3 Fatty Acid Compounds	February 2009
73385	2953111000001108	119	02438020	Fenofibrate micronised 200mg capsules (Kent Pharma (UK) Ltd)	Fenofibrate micronised	200mg	Capsule	Oral	02120300	Fibrates	October 2018
82529	17567911000001102	144	02448020	Lipantil Micro 200 capsules (Sigma Pharmaceuticals Plc)	Fenofibrate micronised	200mg	Capsule	Oral	02120300	Fibrates	January 2021
9930	4172111000001108	2393	76259020	Crestor 40mg tablets (AstraZeneca UK Ltd)	Rosuvastatin calcium	40mg	Tablet	Oral	02120400	Statins	February 2009
52168	20496611000001108	59	41347020	Atorvastatin 20mg tablets (Aspire Pharma Ltd)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	January 2013
62219	22613011000001104	1	16676021	Atorvastatin 20mg tablets (DE Pharmaceuticals)	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	January 2015
68563	32495011000001103	0	66012021	Simvastatin 40mg tablets (Brown & Burk UK Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	January 2017
87294	38800611000001102	0	94537021	Atorvastatin 40mg tablets (Medihealth (Northern) Ltd)	Atorvastatin calcium trihydrate	40mg	Tablet	Oral	02120400	Statins	December 2022
39420	349711000001104	120535	96391020	Bezalip Mono 400mg modified-release tablets (Teva UK Ltd)	Bezafibrate	400mg	Modified-release tablet	Oral	02120300	Fibrates	April 2009
9153	409611000001108	19316	75341020	Lescol 40mg capsules (Novartis Pharmaceuticals UK Ltd)	Fluvastatin sodium	40mg	Capsule	Oral	02120400	Statins	February 2009
71793	30919211000001103	385	60215021	Alirocumab 150mg/1ml solution for injection pre-filled disposable devices	Alirocumab	150mg/1ml	Solution for injection	Subcutaneous	02120700	Other Lipid-Regulating Products	April 2018
77425	14764711000001103	328	02575020	Lescol 20mg capsules (Sigma Pharmaceuticals Plc)	Fluvastatin sodium	20mg	Capsule	Oral	02120400	Statins	August 2019
34955	4578011000001101	87	65829020	Simvastatin 10mg tablets (A A H Pharmaceuticals Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	February 2009
59331	13922611000001102	0	02604020	Lipitor 10mg tablets (DE Pharmaceuticals)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	April 2014
745	39733111000001107	11844914	83945020	Atorvastatin 40mg tablets	Atorvastatin calcium trihydrate	40mg	Tablet	Oral	02120400	Statins	February 2009
40885	15914911000001101	1743	95585020	Nicotinic acid 1g / Laropiprant 20mg modified-release tablets	Laropiprant/Nicotinic acid	20mg + 1gram	Modified-release tablet	Oral	02120500	Nicotinic Acid Group	December 2009
86038	19612311000001100	0	10719020	Ezetrol 10mg tablets (DE Pharmaceuticals)	Ezetimibe	10mg	Tablet	Oral	02120200	Ezetimibe	April 2022
48018	10414011000001106	0	66063020	Simvastatin 20mg tablets (Arrow Generics Ltd)	Simvastatin	20mg	Tablet	Oral	02120400	Statins	November 2012
80127	37129411000001101	0	86944021	Pravastatin 20mg tablets (Mawdsley-Brooks & Company Ltd)	Pravastatin sodium	20mg	Tablet	Oral	02120400	Statins	March 2020
67846	22047311000001108	1	47178020	Atorvastatin 10mg tablets (Almus Pharmaceuticals Ltd)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	October 2016
70308	14212311000001103	0	10678020	Crestor 20mg tablets (Sigma Pharmaceuticals Plc)	Rosuvastatin calcium	20mg	Tablet	Oral	02120400	Statins	September 2017
59859	20492811000001106	26	41339020	Atorvastatin 10mg tablets (Teva UK Ltd)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	May 2014
83132	34952711000001106	0	79192021	Rosuvastatin 5mg tablets (Aristo Pharma Ltd)	Rosuvastatin calcium	5mg	Tablet	Oral	02120400	Statins	March 2021
62148	16237911000001102	0	77027020	Fluvastatin 20mg capsules (Actavis UK Ltd)	Fluvastatin sodium	20mg	Capsule	Oral	02120400	Statins	January 2015
51134	20491711000001105	7	41338020	Atorvastatin 10mg tablets (A A H Pharmaceuticals Ltd)	Atorvastatin calcium trihydrate	10mg	Tablet	Oral	02120400	Statins	January 2013
713	408036003	2482535	85632020	Rosuvastatin 10mg tablets	Rosuvastatin calcium	10mg	Tablet	Oral	02120400	Statins	February 2009
67883	23604611000001102	1	20726021	Lomitapide 5mg capsules	Lomitapide	5mg	Capsule	Oral	02120700	Other Lipid-Regulating Products	October 2016
61134	15175111000001106	0	02552020	Pravastatin 20mg tablets (Sigma Pharmaceuticals Plc)	Pravastatin sodium	20mg	Tablet	Oral	02120400	Statins	September 2014
52098	4465611000001100	0	69807020	Simvastatin 40mg tablets (Ranbaxy (UK) Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	January 2013
82514	16564411000001104	57	10716020	Niaspan 1g modified-release tablets (Mawdsley-Brooks & Company Ltd)	Nicotinic acid	1gram	Modified-release tablet	Oral	02120500	Nicotinic Acid Group	January 2021
4062	389111000001109	11098	58845020	Lopid 600mg tablets (Pfizer Ltd)	Gemfibrozil	600mg	Tablet	Oral	02120300	Fibrates	February 2009
60788	10138711000001106	0	72640020	Fenofibrate micronised 267mg capsules (Zentiva Pharma UK Ltd)	Fenofibrate micronised	267mg	Capsule	Oral	02120300	Fibrates	August 2014
34969	4437211000001100	1451	65939020	Simvastatin 40mg tablets (Actavis UK Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	February 2009
42	319996000	7080717	72487020	Simvastatin 10mg tablets	Simvastatin	10mg	Tablet	Oral	02120400	Statins	February 2009
87561	32395211000001103	0	62217021	Atorvastatin 80mg tablets (Kent Pharma (UK) Ltd)	Atorvastatin calcium trihydrate	80mg	Tablet	Oral	02120400	Statins	January 2023
14219	414179004	8788	89250020	Simvastatin 80mg / Ezetimibe 10mg tablets	Simvastatin/Ezetimibe	80mg + 10mg	Tablet	Oral	02120200/02120400	Ezetimibe/Statins	February 2009
82329	20289311000001105	0	40519020	Fluvastatin 20mg capsules (Sandoz Ltd)	Fluvastatin sodium	20mg	Capsule	Oral	02120400	Statins	January 2021
6168	859611000001107	26763	72484020	Zocor 40mg tablets (Organon Pharma (UK) Ltd)	Simvastatin	40mg	Tablet	Oral	02120400	Statins	February 2009
8834	17905001000027104	1586	50264020	Lurselle 250mg Tablet (Hoechst Marion Roussel)	Probucol	250mg	Tablet	Oral	02120700	Other Lipid-Regulating Products	February 2009
41657	5476111000001102	237	66993020	Simvastatin 80mg tablets (Teva UK Ltd)	Simvastatin	80mg	Tablet	Oral	02120400	Statins	March 2010
79242	16184011000001103	0	76996020	Fenofibrate micronised 67mg capsules (A A H Pharmaceuticals Ltd)	Fenofibrate micronised	67mg	Capsule	Oral	02120300	Fibrates	December 2019
73491	10639311000001102	148	73243020	Fenofibrate micronised 267mg capsules (A A H Pharmaceuticals Ltd)	Fenofibrate micronised	267mg	Capsule	Oral	02120300	Fibrates	October 2018
34746	136355001000027109	59	65949020	Simvastatin 20mg Tablet (Niche Generics Ltd)	Simvastatin	20mg	Tablet	Oral	02120400	Statins	February 2009
60251	7997711000001109	6	68335020	Pravastatin 10mg tablets (Sandoz Ltd)	Pravastatin sodium	10mg	Tablet	Oral	02120400	Statins	June 2014
40729	15871411000001108	3646	97431020	Tredaptive 1000mg/20mg modified-release tablets (Organon Pharma (UK) Ltd)	Laropiprant/Nicotinic acid	20mg + 1gram	Modified-release tablet	Oral	02120500	Nicotinic Acid Group	November 2009
34277	646111000001100	107	56740020	Gemfibrozil 600mg tablets (Teva UK Ltd)	Gemfibrozil	600mg	Tablet	Oral	02120300	Fibrates	February 2009
13041	4896211000001101	77110	87025020	Simvador 10mg tablets (Dexcel-Pharma Ltd)	Simvastatin	10mg	Tablet	Oral	02120400	Statins	February 2009
55034	14158911000001106	136	35417020	Atorvastatin 40mg/5ml oral suspension	Atorvastatin calcium trihydrate	8mg/1ml	Oral suspension	Oral	02120400	Statins	May 2013
51200	20570211000001109	0	41905020	Atorvastatin 40mg tablets (Arrow Generics Ltd)	Atorvastatin calcium trihydrate	40mg	Tablet	Oral	02120400	Statins	January 2013
3318	319966005	32277	62908020	Gemfibrozil 300mg capsules	Gemfibrozil	300mg	Capsule	Oral	02120300	Fibrates	February 2009
75	39733011000001106	15080663	83944020	Atorvastatin 20mg tablets	Atorvastatin calcium trihydrate	20mg	Tablet	Oral	02120400	Statins	February 2009
67329	13922411000001100	36	02461020	Lipantil Micro 267 capsules (DE Pharmaceuticals)	Fenofibrate micronised	267mg	Capsule	Oral	02120300	Fibrates	August 2016
